,count,word
2359,1,#율하카페거리
2360,1,#김해디저트
2361,1,#장유디저트
2362,1,#율하디저트
2363,1,#꾸덕푸딩
2364,1,#샤레
2365,1,#딥브라우니
2366,1,#크림브륄레라떼
2367,1,#크림뷜레라떼
2368,1,#장유핫플
2369,1,#율하핫플
2370,1,#김해핫플
2371,2,#송도카페
2372,2,#너티차일드
2373,1,#인천맛집
2374,1,#강남역
2375,1,#강남역12번출구
2376,1,#교정
2377,1,#교정스타그램
2378,1,#교정전문치과
2379,1,#교정전문의치과
2380,1,#교정전후
2381,1,#스마일존
2382,1,#스마일존치과
2383,1,#교정치과
2384,1,#교정치료
2385,1,#ormco
2386,1,#옴코
2387,1,#alias
2388,1,#알리아스브라켓
2389,1,#ok브라켓
2390,1,#Dr
2391,1,#스마일존교정치과
2392,1,#smilezone
2393,2,#도지마롤
2394,1,#도지마롤케익
2395,1,#당떨어지는시간
2396,5,#일본
2397,4,#일본여행
2398,1,#후쿠오카여행
2399,4,#후쿠오카카페
2400,3,#japan
2401,1,#Fukuoka
2402,1,#다자이후
2403,1,#다자이후카페
2404,1,#midle
2405,1,#루이보스
2406,1,#chaen
2407,1,#nutella
2408,1,#torta
2409,1,#oreo
2410,1,#cupcake
2411,1,#kinder
2412,3,#macaron
2413,1,#cioccolato
2414,3,#dessertporn
2415,1,#cupcakes
2416,1,#smores
2417,1,#buttercream
2418,1,#peanutbutter
2419,1,#딸기포인트
2420,2,#크림치즈케이크
2421,1,#크리스마스엔
2422,2,#카페드라무
2423,1,#맛있는카페
2424,5,#마곡카페
2425,1,#강서구카페
2426,2,#발산역카페
2427,2,#양천향교역카페
2428,2,#양천향교카페
2429,1,#superjunior
2430,1,#yesung
2431,1,#cafearmoire
2432,3,#슈퍼주니어
2433,1,#예성
2434,1,#카페아르무아
2435,4,#술
2436,1,#민수취함
2437,1,#민수생일
2438,2,#커플신발
2439,1,#목걸이
2440,1,#rec
2441,1,#르쏠
2442,1,#영롱보스
2443,1,#카페도토리
2444,1,#옥길동
2445,1,#옥길동카페
2446,8,#부천카페
2447,1,#부천카페추천
2448,2,#광명
2449,2,#광명카페
2450,1,#시흥
2451,1,#시흥카페
2452,1,#부천스타필드
2453,2,#디저트카페추천
2454,1,#미니케이크
2455,2,#머핀
2456,1,#사과에이드
2457,1,#우리집조식
2458,1,#성탄절조식
2459,1,#나는치즈케잌
2460,1,#윤자매는파스타
2461,1,#빨리먹고놀아라
2462,1,#트레이더스
2463,2,#아보카도
2464,1,#epik2019
2465,2,#ulsan
2466,1,#latergram
2467,1,#instafoodies
2468,1,#wanderlust
2469,2,#like4like
2470,1,#solotravel
2471,1,#대한민국
2472,1,#삼산동
2473,1,#성남동
2474,11,#울산맛집
2475,1,#미국인
2476,8,#냠냠
2477,4,#lfl
2478,1,#lflf
2479,2,#좋아요환영
2480,1,#오로지케이크
2481,1,#솔티캬라멜케이크
2482,1,#해피크리스마스
2483,4,#데일리그램
2484,1,#아벨코스요리
2485,1,#석화
2486,1,#알리오올리오파스타
2487,1,#관자요리
2488,1,#찹스테이크
2489,1,#아벨
2490,1,#해운대아벨
2491,1,#부산와인바
2492,1,#해운대와인바
2493,1,#해운대맛집
2494,1,#호텔
2495,1,#뷔페
2496,1,#서울신라호텔
2497,1,#호텔뷔페
2498,1,#맛스타
2499,1,#다쿠아즈케이크
2500,4,#followforfollowback
2501,1,#회식
2502,1,#주절주절
2503,1,#남친이랑
2504,1,#잇더서울
2505,1,#부타야돈이찌
2506,1,#스테이크덮밥
2507,1,#큰거랑
2508,1,#스테이크덮밥과
2509,1,#콤부차
2510,1,#로얄밀크티쉐이크
2511,1,#플레인요거프라페
2512,2,#가방
2513,1,#키엘
2514,1,#홀리데이키트
2515,1,#만족도100
2516,1,#증사는
2517,1,#망한거같다
2518,1,#그래도
2519,1,#행복한
2520,1,#르브릭
2521,3,#성수동카페
2522,1,#성수
2523,1,#성수동
2524,3,#단호박치즈케이크
2525,1,#멜리멜로우
2526,3,#동성로
2527,1,#안지랑
2528,2,#우리집
2529,1,#가짜눈사람
2530,8,#크리스마스파티
2531,1,#hello2020
2532,1,#파티요리
2533,2,#요리스타그램
2534,1,#벨로닉스멀키쿠커
2535,1,#소고기
2536,1,#해시태그
2537,1,#lymymi
2538,1,#르레브카페
2539,2,#수원역카페
2540,1,#르레브카페수원
2541,2,#수원역
2542,3,#lerevecafe
2543,1,#sns
2544,1,#아름다운그대에게
2545,1,#아름다운그대에게카페
2546,1,#비건
2547,3,#수제
2548,1,#간판없는가게
2549,1,#레이스커튼
2550,1,#대부도
2551,1,#영흥도
2552,1,#플로레도커피
2553,1,#화창상사
2554,1,#bike
2555,1,#touring
2556,1,#motorcycle
2557,1,#유자차
2558,1,#바이크
2559,1,#투어링
2560,1,#라이딩
2561,1,#오토바이
2562,1,#모터사이클
2563,1,#취미
2564,1,#바이크스타그램
2565,1,#평리단길카페
2566,1,#부평데이트
2567,2,#크레이프케이크
2568,1,#판나코타
2569,1,#크루와상
2570,1,#빨리오세요
2571,1,#달보드레
2572,1,#네일카페
2573,1,#감성에이드
2574,1,#핑크에이드
2575,1,#달빛에이드
2576,1,#에이드맛집
2577,1,#에이드장인
2578,1,#리얼치즈케익
2579,1,#리얼치즈케이크
2580,1,#일산맛집
2581,1,#달보드레네일카페
2582,1,#일산예쁜카페
2583,1,#아쉽다
2584,2,#미니치즈케이크
2585,1,#크리스마스분위기물씬
2586,1,#둘이먹기딱좋아
2587,1,#망미동카페
2588,3,#카페놀이
2589,1,#foodlover
2590,1,#dessertlover
2591,1,#cheesecakelover
2592,2,#lifestyle
2593,2,#그림맛집
2594,1,#오월생
2595,1,#딸기레어치즈케이크
2596,1,#투도어워크룸
2597,1,#밀양카페
2598,1,#밀양역
2599,7,#instafood
2600,1,#치즈뚝배기
2601,1,#술취한거아님
2602,1,#팔로미
2603,1,#전리단길
2604,1,#굿굿웨더
2605,4,#감성
2606,1,#전포사잇길
2607,4,#레드벨벳케이크
2608,5,#딸기생크림케이크
2609,2,#체커케이크
2610,3,#바나나푸딩
2611,2,#월넛초콜릿칩쿠키
2612,1,#다크초코쿠키
2613,2,#청포도타르트
2614,2,#아몬드초코후레이크
2615,2,#오트밀크랜베리쿠키
2616,1,#크리스마스맛집
2617,4,#서울대입구디저트
2618,1,#서울대입구케이크
2619,3,#낙성대디저트
2620,1,#낙성대빵집
2621,2,#낙성대케이크
2622,3,#봉천동카페
2623,1,#봉천동맛집
2624,2,#봉천동디저트
2625,4,#샤로수길디저트
2626,1,#소고기맛집
2627,1,#더푸줏간수원역점
2628,2,#내일은
2629,1,#여행가자
2630,4,#오사카
2631,1,#우메다
2632,3,#고구마
2633,1,#미용사
2634,1,#데이리
2635,1,#piccolatte
2636,1,#인천카페추천
2637,3,#theorder
2638,1,#말차라떼맛집
2639,1,#구월동카페추천
2640,2,#카페자르트
2641,2,#부천역카페
2642,2,#부천대카페
2643,2,#라비앙로즈
2644,1,#초코딸기케이크
2645,2,#안동카페
2646,1,#안동커피
2647,1,#jeonju
2648,1,#송천동
2649,1,#남편생일
2650,1,#해피벌쓰데이
2651,1,#뚜레주르
2652,1,#인스타생일
2653,4,#일상그램
2654,1,#파먹음
2655,1,#주의
2656,3,#베이킹스타그램
2657,1,#공룡케이크
2658,1,#공룡쿠키
2659,3,#새해
2660,1,#새벽
2661,1,#밤샘
2662,1,#재밋군
2663,2,#맛있어
2664,1,#베리굿
2665,2,#티라미스유
2666,1,#티라미수플레
2667,2,#tiramissyou
2668,1,#플레인티라미수플레
2669,1,#tiramisouffle
2670,1,#대구치즈케이크
2671,2,#대봉동카페
2672,2,#휴무
2673,2,#토요일
2674,2,#불토
2675,4,#나들이
2676,1,#관악구
2677,1,#신림동
2678,1,#신림카페
2679,1,#신림역카페
2680,1,#신림디저트카페
2681,1,#신림주문케이크
2682,1,#신림케이크
2683,1,#거제딸기케이크
2684,1,#녹는맛
2685,1,#코미호미
2686,1,#linda
2687,1,#노력하고있어요
2688,1,#어둠의자식
2689,1,#밖으로
2690,1,#와이프랑한잔
2691,1,#필라이트후레쉬
2692,1,#라면땅
2693,1,#납짝군만두
2694,1,#이브콘
2695,1,#파마넥스
2696,1,#유스스팬3
2697,1,#뉴스키너남편
2698,1,#여행작가
2699,1,#말레이시아
2700,1,#쿠알라룸푸르
2701,1,#kualalumpur
2702,2,#morningcoffee
2703,1,#travelwriter
2704,1,#womenwhotravel
2705,1,#saturdaymorning
2706,1,#카페헝키
2707,2,#홀케이크
2708,2,#눈사람
2709,1,#목화골
2710,1,#shanghaidisneyland
2711,1,#remy
2712,1,#pie
2713,1,#marvel
2714,1,#captainamerica
2715,1,#burger
2716,1,#frozen
2717,1,#show
2718,1,#SHDL
2719,1,#상하이
2720,1,#디즈니랜드
2721,2,#파이
2722,1,#햄버거
2723,1,#마블
2724,1,#홈쿡
2725,1,#암웨이요리
2726,1,#쉬운요리
2727,1,#쉬운베이킹
2728,4,#워킹맘
2729,1,#두딸맘
2730,1,#딸바보
2731,1,#대식가
2732,1,#행복그램
2733,1,#케이크덕후
2734,1,#암웨이
2735,2,#birthday
2736,1,#daughterlove
2737,1,#happy
2738,2,#치즈케이크브라우니아이스크림쿠키
2739,2,#치즈케익브라우니스쿱쿠키
2740,2,#레전설
2741,2,#다퍼드립니다
2742,2,#레전드
2743,2,#무조건쓸어가세요
2744,2,#역대급
2745,2,#노뜨흐프헹땅
2746,2,#조민아
2747,2,#이대
2748,2,#스쿱쿠키
2749,2,#아이스크림쿠키
2750,3,#cookies
2751,1,#icecreamcookie
2752,1,#송년회파티
2753,1,#신년회예약
2754,1,#남강마황오리
2755,3,#followme
2756,3,#follow4followback
2757,2,#좋튀
2758,2,#팔로우환영
2759,1,#첫줄반사
2760,3,#뇸뇸
2761,1,#오늘의먹방
2762,2,#포항카페
2763,1,#리페인트
2764,1,#repaint
2765,1,#리페인트카페
2766,1,#청진바다에이드
2767,1,#핑크선셋에이드
2768,1,#카페플러피
2769,9,#샤로수길카페
2770,2,#샤로수길맛집
2771,1,#아메리칸쿠키
2772,2,#브라우니맛집
2773,1,#파운드맛집
2774,1,#샤로수길파운드케이크
2775,1,#케이크예약주문
2776,1,#바닐라시럽
2777,1,#바리스타쿼카
2778,2,#마이디어스윗
2779,1,#카라멜산도
2780,4,#빵투어
2781,1,#캐러멜
2782,1,#견과류
2783,1,#리코타치즈
2784,1,#19살
2785,1,#고3
2786,1,#고등학생
2787,1,#만원동
2788,1,#망리단길
2789,1,#이름없는카페
2790,3,#망원동카페
2791,1,#예전사진
2792,1,#느낌
2793,1,#카페오레
2794,1,#사진스타스그램
2795,2,#dailygram
2796,1,#cafemood
2797,2,#mood
2798,1,#사계
2799,1,#제주사계카페
2800,1,#흑당버블티
2801,1,#시가라떼
2802,1,#쿠캣마켓
2803,1,#뉴욕치즈케이크딥디쉬피자
2804,1,#꿀
2805,9,#존맛
2806,1,#냉동식품
2807,1,#등산
2808,1,#식단관리
2809,1,#식단기록
2810,3,#음식
2811,2,#음식스타그램
2812,1,#음식사진
2813,1,#오븐
2814,1,#오븐요리
2815,1,#에어프라이어
2816,1,#에어프라이기
2817,1,#에어프라이어레시피
2818,2,#레시피
2819,2,#먹스타맞팔
2820,1,#위례스벅
2821,1,#라떼사랑
2822,1,#카스테라케이크
2823,1,#달달한게땡기네
2824,1,#잠시마실나옴
2825,1,#우리가족
2826,1,#4식구네
2827,1,#13개월
2828,1,#베이킹스튜디오
2829,1,#라두쎄
2830,1,#서초동
2831,1,#프렌치베이킹스튜디오
2832,1,#양재역
2833,1,#양재베이킹클래스
2834,1,#서초베이킹클래스
2835,1,#강남베이킹클래스
2836,2,#카페디저트
2837,1,#파티스리
2838,3,#제과
2839,1,#bakingstudio
2840,1,#atelierladouceur
2841,1,#p
2842,1,#pastryinspiration
2843,1,#케이크원데이클래스
2844,1,#치즈무스
2845,1,#전민동케이크
2846,1,#전민동마카롱
2847,1,#전민동주문케이크
2848,1,#케이크디자인
2849,1,#마카롱디자인
2850,1,#전민동하루하나
2851,1,#하루하나
2852,1,#전민동치
2853,1,#대전주문케이크
2854,2,#대전케이크
2855,1,#대전수제케이크
2856,1,#대전케이크맛집
2857,1,#대전마카롱맛집
2858,1,#커스텀케이크
2859,1,#백일케이크
2860,1,#첫돌케이크
2861,1,#유자청
2862,1,#고이아사
2863,6,#그런느낌
2864,3,#수완지구디저트카페
2865,3,#수완지구카페
2866,3,#광주스콘
2867,2,#광주딸기케이크
2868,1,#다랑쉬
2869,1,#다랑쉬카페
2870,1,#카페다랑쉬
2871,1,#darangshe
2872,1,#다랑쉬는날
2873,2,#카페경우
2874,1,#차맛이끝내줘요
2875,1,#오늘점심
2876,1,#농축원
2877,1,#발효차
2878,1,#청태전
2879,1,#강력추천
2880,1,#넘나행복한시간
2881,1,#신상맛집
2882,1,#해피해피
2883,1,#기분이가좋아요
2884,1,#엘리나맛집
2885,1,#엘리나디저트
2886,1,#엘먹고마시고기도하고사랑하라
2887,1,#약속
2888,1,#ellinasoeun
2889,1,#엘리나소은
2890,1,#소은이
2891,1,#goodluckEll
2892,1,#쿠키세트
2893,1,#슈톨렌택배
2894,4,#더블치즈케이크
2895,1,#구움과자주문
2896,1,#케이크선물
2897,1,#모멘토둘세
2898,1,#첨단치즈케이크
2899,1,#momentodulce
2900,1,#기분전환
2901,4,#selca
2902,1,#가족모임
2903,1,#바이나플라워
2904,1,#유니스의정원
2905,1,#식물원카페
2906,1,#디너
2907,2,#스테이크맛집
2908,1,#쉬림프로제파스타
2909,1,#jadore
2910,2,#샹들리에
2911,1,#ONE울산
2912,1,#코도반
2913,1,#애플워치스트랩
2914,3,#달콤커피
2915,1,#달콤커피송파하비오점
2916,3,#달콤커피시그니처메뉴
2917,3,#자몽주스
2918,3,#핫플카페
2919,3,#허니몽
2920,3,#싸패다
2921,3,#싸패다음료
2922,4,#흑임자라떼
2923,3,#공팔리터
2924,3,#08L
2925,1,#동물성생크림
2926,1,#딸기쇼트케이크
2927,1,#롱브레드
2928,1,#안목해변
2929,1,#베이크이삼공
2930,1,#베이크230
2931,1,#bake230
2932,2,#빵맛집
2933,1,#포레누아
2934,1,#초코무스
2935,1,#마늘바게트
2936,2,#동탄맛집
2937,2,#2동탄맛집
2938,1,#카림3차
2939,1,#산척동빵집
2940,1,#반도10차
2941,1,#바질듬뿍피자
2942,1,#수업풍경
2943,1,#샷츠베이킹
2944,1,#노원케이크
2945,1,#노원수제케이크
2946,1,#노원레터링케이크
2947,1,#수플레케이크
2948,1,#카라멜케이크
2949,1,#레몬파운드케이크
2950,1,#시즌케이크
2951,1,#크럼블
2952,1,#복숭아크럼블
2953,1,#노원예쁜카페
2954,2,#노원맛집
2955,1,#노원역카페
2956,1,#상계카페
2957,1,#노원시즌
2958,1,#카페시즌
2959,1,#cafeseason
2960,2,#관저동
2961,1,#빵앗간
2962,1,#깜짝오픈
2963,1,#신상
2964,1,#꾸덕하지만깔끔한
2965,1,#대존맛
2966,1,#진한녹차초코케이크
2967,1,#달구
2968,1,#고마워요
2969,1,#안다즈호텔
2970,1,#2호
2971,4,#필라델피아
2972,1,#퇴근후
2973,1,#집에오니
2974,1,#다듬어주신
2975,1,#울회장님
2976,1,#굿모닝
2977,1,#벤티
2978,1,#1000칼로리
2979,1,#광교카페
2980,1,#광교역카페
2981,1,#샹델
2982,1,#샹델커피
2983,1,#샹들리에카페
2984,1,#샹델카페
2985,1,#광교샹델
2986,3,#에멘탈치즈케이크
2987,1,#자매빵집
2988,3,#굽스타그램
2989,1,#빵돌이
2990,1,#예배
2991,1,#오늘만은
2992,1,#평화
2993,1,#peace
2994,1,#amen
2995,1,#헤븐온탑
2996,1,#클래식프로마쥬
2997,1,#밀리포글리에
2998,1,#아쌈밀크티
2999,1,#먹방투어
3000,1,#돼지스타그램
3001,2,#오늘뭐먹지
3002,1,#핵존맛
3003,1,#프로마쥬치즈케이크
3004,1,#김포공항맛집
3005,1,#김포공항롯데몰
3006,1,#김포공항롯데몰맛집
3007,1,#이태원
3008,1,#cafetape
3009,1,#Jesus
3010,1,#초원떡볶이
3011,3,#떡볶이
3012,1,#순대
3013,1,#dinner
3014,1,#메리마카롱레몬
3015,1,#yogurt
3016,1,#lemon
3017,1,#레몬
3018,2,#요거프레소
3019,1,#요거프레소중대점
3020,1,#중앙대학교
3021,1,#중앙대
3022,1,#예수님
3023,1,#서윤지원
3024,1,#히트텍
3025,2,#맨투맨
3026,1,#양말
3027,1,#롯데백화점
3028,1,#폴바셋
3029,1,#이철헤어커커
3030,1,#마끼에
3031,1,#부평동
3032,1,#라토커피제주점
3033,1,#제주라토커피
3034,1,#제주주문케이크
3035,1,#제주카페투어
3036,1,#꾸덕
3037,1,#주문
3038,1,#예약
3039,2,#jejudo
3040,1,#jejuisland
3041,2,#로라네방앗간
3042,2,#로라스밀
3043,1,#대전디저트
3044,1,#타르트맛집
3045,2,#대전핫플
3046,1,#대전타르트
3047,2,#도안동카페
3048,1,#도안동맛집
3049,3,#관저동카페
3050,1,#관저동맛집
3051,2,#가수원동카페
3052,2,#목원대맛집
3053,2,#충대맛집
3054,2,#카이스트맛집
3055,1,#유성맛집
3056,1,#죽동카페
3057,1,#cafeobsessed
3058,1,#ulsancafe
3059,1,#igloo
3060,1,#penguin
3061,1,#passionfruit
3062,1,#카페스터그램
3063,2,#외국인
3064,1,#forumdear
3065,1,#forumdearcafe
3066,1,#포럼디얼
3067,1,#빵집개업
3068,1,#대박나자
3069,1,#대학친구들모임
3070,1,#휘앙시에
3071,1,#맛난커피
3072,1,#응원해
3073,1,#친구야
3074,1,#카페동경
3075,1,#펌프
3076,1,#동래
3077,1,#골드스푼
3078,3,#망년회
3079,1,#동래맛집
3080,1,#동래디저트추천
3081,1,#시즈널후르츠
3082,1,#짱맛
3083,1,#굿굿
3084,1,#동래디저트
3085,1,#초코브라우니설빙
3086,1,#오레오초코설빙
3087,1,#민트초코설빙
3088,1,#초코범벅
3089,3,#오레오
3090,1,#잔뜩
3091,1,#가성비
3092,2,#최고
3093,1,#초코는
3094,1,#코이요
3095,1,#모듬초밥
3096,2,#새우튀김
3097,1,#호롱커피
3098,1,#딸기크레이프
3099,2,#엽기떡볶이
3100,1,#땅땅치킨
3101,1,#족발
3102,1,#허파
3103,6,#2019
3104,1,#제주시청
3105,1,#제주앨리스
3106,2,#녹차치즈케익빙수
3107,1,#앨리스빙수
3108,1,#먹고먹고또먹고
3109,1,#오사카맛집
3110,1,#리크로오지상
3111,1,#행복한시간
3112,1,#크리스마스한정판
3113,2,#산타할아버지
3114,1,#카페종점
3115,1,#통영
3116,1,#드라이브코스
3117,1,#통영카페
3118,1,#통영여행
3119,1,#산양읍카페
3120,1,#산양면카페
3121,1,#통영종점
3122,2,#블루베리케이크
3123,2,#더블프로마쥬
3124,1,#케이크주문가능
3125,1,#다쿠롱
3126,1,#통영유자
3127,1,#대추차
3128,1,#늦게까지하는카페
3129,1,#나들이하기좋은곳
3130,1,#야간카페
3131,1,#대형트리설치
3132,1,#주말전에
3133,1,#주말나들이오세요
3134,1,#증명사진
3135,1,#한달전
3136,1,#결혼식다녀와서
3137,1,#커피전문점
3138,1,#신랑이랑데이트
3139,2,#수성구
3140,1,#시지카페
3141,1,#수성못
3142,1,#취미생활
3143,1,#신혼부부
3144,1,#신매카페
3145,1,#로망마카롱
3146,1,#마늘스콘
3147,1,#주말엔
3148,1,#몽슈
3149,1,#카페몽슈
3150,1,#티그레
3151,1,#갈레트
3152,1,#도안동
3153,1,#르꼬르동블루
3154,1,#블루베리마카롱
3155,1,#세바롬색소
3156,1,#프렌치머랭
3157,1,#이탈리안머랭
3158,1,#피에르에르메
3159,1,#color
3160,1,#lecordonbleu
3161,1,#아나덴안산
3162,1,#감사한하루
3163,3,#소확행
3164,2,#나
3165,1,#안산왁싱
3166,1,#안산필라테스
3167,1,#안산요가
3168,1,#안산속눈썹
3169,1,#안산반영구
3170,1,#안산네일
3171,1,#안산미용실
3172,1,#안산피부과
3173,1,#안산성형외과
3174,1,#안산타투
3175,1,#안산제모
3176,1,#chiangmai
3177,1,#chaingmaicafe
3178,1,#치앙마이
3179,1,#치앙마이카페
3180,1,#치앙마이맛집
3181,5,#누트
3182,5,#카페누트
3183,5,#전하동카페
3184,5,#일산지카페
3185,5,#울산동구카페
3186,5,#울산커피맛집
3187,5,#울산커피
3188,5,#전하동맛집
3189,5,#울산동구맛집
3190,5,#일산지맛집
3191,6,#울산가볼만한곳
3192,6,#울산데이트
3193,6,#울산핫플
3194,3,#자몽치즈케이크
3195,2,#쇼콜라
3196,2,#기네스쇼콜라
3197,1,#알프스
3198,1,#젤라티젤라티
3199,1,#민초
3200,2,#피스타치오
3201,2,#신사카페
3202,1,#홀케이크주문
3203,1,#크리스마스시즌
3204,2,#마지막
3205,1,#친구네집
3206,1,#잠자기
3207,2,#만두
3208,1,#김밥
3209,1,#유부초밥
3210,2,#뿌링클
3211,1,#피방
3212,1,#거의
3213,1,#3시간동안
3214,2,#아이스크림
3215,1,#야식먹기
3216,1,#새벽탈출
3217,1,#도로에서사진찍기
3218,1,#성공
3219,1,#개웃겨
3220,2,#17
3221,3,#친구스타그램
3222,1,#겨울제주도
3223,1,#겨울제주
3224,1,#겨울여행
3225,1,#제주하멜치즈몽
3226,1,#제주하멜
3227,2,#존맛탱구리
3228,1,#치즈케잌
3229,1,#cheezecake
3230,1,#cheeze
3231,2,#life
3232,1,#조아요
3233,1,#쿨치즈
3234,1,#풍산역근처
3235,1,#풍산역근처카페
3236,1,#풍산역카페추천
3237,1,#풍산역디저트
3238,1,#풍산역카페
3239,1,#일산치즈케익
3240,1,#치즈케이크추천
3241,1,#일산치즈케이크
3242,1,#일산선물세트
3243,1,#일산케이터링
3244,1,#일산답례품
3245,1,#일산선물포장
3246,1,#일산선물
3247,1,#파주답례품
3248,1,#파주선물포장
3249,1,#실버라이닝커피로스터스
3250,1,#월요일에만
3251,1,#딸기제철
3252,3,#핸드드립맛집
3253,3,#삼산
3254,3,#달동핫플
3255,4,#삼산카페
3256,4,#울산디저트
3257,3,#울산갈만한곳
3258,3,#헤이스티브
3259,1,#레몬마들렌
3260,1,#일본치즈케이크
3261,3,#인스타
3262,1,#수미야
3263,1,#머그비스트로
3264,1,#콘데사
3265,1,#멕시코시티
3266,1,#japanesecake
3267,1,#postrecito
3268,1,#esponjocito
3269,1,#너무맛이당
3270,1,#mogbistro
3271,1,#cdmx
3272,1,#mexicocity
3273,1,#sumiya
3274,1,#japaneserestaurant
3275,1,#오지힐
3276,1,#오지힐한남
3277,2,#한남동
3278,2,#한남동카페
3279,1,#한남동맛집
3280,1,#연말모임
3281,2,#빵먹
3282,1,#마지막일요일
3283,1,#새해복많이받으세요
3284,4,#분위기맛집
3285,1,#록시드갸토
3286,1,#공업탑카페
3287,1,#울산대공원카페
3288,2,#가을녘
3289,2,#냠스타
3290,2,#냠냠냠
3291,2,#식폭행
3292,2,#팔로우해요
3293,2,#맞팔선팔환영
3294,2,#야식추천
3295,2,#냠스타그램
3296,2,#팔로우늘리기
3297,1,#경상대카페
3298,1,#경상대맛집
3299,2,#쿠키맛집
3300,1,#어느날의
3301,1,#시그너스커피
3302,1,#시그너스커피바
3303,1,#빵지먹투어
3304,1,#신정동카페
3305,1,#신정동맛집
3306,1,#달동맛집
3307,1,#달동카페
3308,7,#스템스커피
3309,7,#stemscoffee
3310,7,#듁스커피
3311,7,#dukescoffee
3312,7,#무스
3313,7,#딸기무스
3314,7,#바닐라빈치즈무스
3315,7,#김해여행
3316,7,#김해
3317,7,#수로왕릉
3318,7,#돌담길
3319,1,#카페네몽
3320,1,#스타필드
3321,1,#쉬어가기
3322,1,#아아한잔
3323,1,#뜨아한잔
3324,1,#히스테리
3325,1,#쏘리
3326,1,#조아
3327,1,#은행골
3328,2,#초밥
3329,1,#보기와다르게
3330,1,#모르고들어간맛집
3331,1,#요요
3332,1,#안오게해주세요
3333,1,#내친구
3334,1,#스릉흔드
3335,2,#뉴욕카푸치노
3336,1,#헤르아
3337,1,#당근크림치즈케이크
3338,1,#모카치즈케이크
3339,1,#주말스타그램
3340,1,#남친아버님생신
3341,1,#저녁상
3342,1,#생일상
3343,1,#과메기
3344,1,#육회
3345,1,#가리비찜
3346,1,#잡채
3347,1,#쪽갈비찜
3348,1,#예비형님과
3349,1,#예비시부모님과함께
3350,1,#ncnp
3351,1,#만성리해수욕장
3352,1,#여수카페
3353,1,#갬성사진
3354,1,#갬성스타그램
3355,2,#abeki
3356,1,#아베키치즈케이크
3357,2,#후쿠오카맛집
3358,1,#야쿠인
3359,1,#야쿠인카페
3360,1,#야쿠인맛집
3361,1,#음스타그램
3362,1,#mondialkaffee328
3363,1,#얼카
3364,1,#겨울옷
3365,1,#outfit
3366,2,#불금
3367,2,#카페담백
3368,2,#dambake
3369,2,#담백
3370,2,#노버터디저트
3371,2,#노버터
3372,2,#노버터스콘
3373,2,#식사대용
3374,2,#아차산역카페
3375,2,#아차산카페
3376,2,#중곡동맛집
3377,2,#중곡동카페
3378,2,#광진구카페
3379,2,#군자카페
3380,2,#노버터케이크
3381,2,#쉬폰케이크
3382,2,#흑임자치즈케이크
3383,2,#미니밤호박
3384,1,#아차산맛집
3385,1,#렛미히얼
3386,1,#빛날
3387,1,#펌킨치즈
3388,1,#딸기치즈
3389,1,#그래스하퍼베이크샵
3390,1,#grasshopperbakeshop
3391,1,#소고기전골
3392,2,#감바스
3393,1,#고기말이
3394,1,#치킨
3395,2,#크럼브
3396,1,#끝
3397,1,#토푸
3398,1,#앵두전구
3399,1,#내년에도부탁해
3400,1,#커플
3401,1,#2019크리스마스
3402,1,#올해도
3403,2,#멜크
3404,1,#도미니
3405,1,#올스커피
3406,1,#여주카페추천
3407,2,#두남자
3408,2,#두남자카페
3409,2,#두남자cafe
3410,2,#정발산동카페
3411,2,#정발산동
3412,2,#sca
3413,2,#바리스타
3414,2,#유자마들렌
3415,2,#쇼콜라마들렌
3416,2,#고르곤졸라휘낭시에
3417,2,#얼그레이휘낭시에
3418,1,#마포
3419,1,#상수
3420,5,#강남
3421,1,#센트럴시티
3422,1,#상수동맛집
3423,1,#상수동인생빵집
3424,1,#폴310
3425,1,#paul310
3426,1,#카스티야
3427,1,#카스테라
3428,1,#폴식빵
3429,1,#페이스트리
3430,1,#당일예약
3431,1,#디엠
3432,1,#다이렉트
3433,1,#김포
3434,1,#김포한강신도시
3435,1,#오라모멘토
3436,1,#운유산
3437,1,#운유산카페
3438,1,#마산동
3439,1,#마산동카페
3440,1,#김포카페
3441,2,#베이커리카페
3442,1,#디져트카페
3443,1,#일상소통
3444,1,#운양동
3445,1,#장기동
3446,1,#구래동
3447,1,#석모리
3448,1,#풍무동
3449,1,#사우동
3450,1,#감정동
3451,1,#북변동
3452,1,#몽도르카페
3453,1,#뷰깡패
3454,1,#순식간에
3455,1,#뚝딱
3456,1,#핵맛
3457,1,#언양
3458,1,#본치즈어리
3459,1,#20191214
3460,1,#주말근무
3461,4,#파주
3462,1,#아이폰11프로
3463,1,#dirtytrunk
3464,1,#더티트렁크
3465,2,#파주카페
3466,1,#스퀘어루트
3467,1,#크기보고놀람
3468,1,#맛짱
3469,1,#뷰짱
3470,1,#커피맛짱
3471,1,#롱브르378
3472,1,#하트케이크
3473,1,#변신은무죄
3474,1,#송리단길케이크
3475,1,#송파케이크
3476,1,#송리단길베이커리
3477,6,#송파카페
3478,1,#연말케이크
3479,2,#하와이여행
3480,2,#와이키키
3481,1,#뉴욕스테이크
3482,1,#광안리카페추천
3483,1,#피크닉
3484,1,#피크닉카페
3485,1,#매실에이드
3486,1,#시바견카페
3487,1,#댕댕이그램
3488,1,#희귀템
3489,1,#수세미
3490,1,#ALAND
