,Location_URL,Tags,User_Name,Location,Like_Count,URL,Datetime
184,https://www.instagram.com/explore/locations/421578965117914/andaz-seoul-gangnam-/,"['#리코타치즈멜트앤비스크', '#전복솥밥리조또', '#치즈케이크', '#치즈룸', '#안다즈호텔맛집', '#연말연시먹방로드스타트', '#예약필수']",i_my_me_mine_u,Andaz Seoul Gangnam - 안다즈 서울 강남,9,https://www.instagram.com/p/B6HS5PqJSrE/,2019년 12월 16일
185,https://www.instagram.com/explore/locations/242564049/,"['#틱텍톡', '#연남카페', '#연남동카페', '#연트럴파크', '#오레오', '#오레오케이크', '#치즈케이크', '#무스케이크', '#홍대카페', '#디저트카페', '#cake']",tictactoc_cake,연남동 어딘가,28,https://www.instagram.com/p/B6M6FXQpXlt/,2019년 12월 18일
186,https://www.instagram.com/explore/locations/858059514403536/_301/,['#람바다301'],lambada_301,람바다_301,58,https://www.instagram.com/p/B5-Nsx5gxre/,2019년 12월 12일
187,https://www.instagram.com/explore/locations/1010807364/c27/,"['#서울카페', '#c27', '#치즈케이크', '#초코케이크']",cafe_w.w.w,C27,3,https://www.instagram.com/p/B6ZYG2Eh-fI/,2019년 12월 23일
188,https://www.instagram.com/explore/locations/434744897001601/,[],cafe_sonane,소나네,49,https://www.instagram.com/p/B6cvfNCDwC3/,2019년 12월 24일
189,https://www.instagram.com/explore/locations/644912432628431/,"['#향리단커피', '#향리단스콘', '#향남맛집', '#스콘', '#스콘맛집', '#화성카페', '#향남카페', '#수원카페', '#동탄카페', '#봉담카페', '#스콘카페', '#밀크티', '#레몬케이크', '#파운드케이크', '#온더테이블', '#카페투어', '#신상카페', '#휘낭시에', '#치즈케이크', '#브라우니', '#딸기', '#요거트', '#그릭요거트']",hrdcoffee,향리단커피,48,https://www.instagram.com/p/B6VJrSQADXX/,2019년 12월 21일
190,https://www.instagram.com/explore/locations/551766121884897/let-it-be-coffee/,"['#cafe', '#카페', '#cafelatte', '#라떼', '#cheesecake', '#치즈케이크', '#instagood', '#instafood', '#cafestagram', '#먹스타그램', '#카페스타그램', '#like', '#좋아요', '#letitbecoffee', '#futakotamagawa', '#후타코타마가와', '#tokyo', '#도쿄']",naneun_takapi,Let It Be Coffee,36,https://www.instagram.com/p/B6ja6Zfn5sU/,2019년 12월 27일
191,https://www.instagram.com/explore/locations/244424588/gumi/,"['#방탄소년단', '#ARMY', '#dessert', '#구미', '#디저트', '#치즈케이크', '#카페', '#김태형', '#HAPPYVDAY', '#WinterBear']",chel14.93,Gumi,20,https://www.instagram.com/p/B6cKpbFJtAO/,2019년 12월 24일
192,https://www.instagram.com/explore/locations/1849071/abeki/,"['#abeki', '#아베키', '#아베키치즈케이크', '#후쿠오카', '#후쿠오카카페', '#후쿠오카맛집', '#야쿠인', '#야쿠인카페', '#야쿠인맛집', '#카페스타그램', '#치즈케이크']",usahanaharuna,Abeki,43,https://www.instagram.com/p/B6j8q7zA6in/,2019년 12월 27일
193,https://www.instagram.com/explore/locations/625173497647081/,"['#포천', '#카페소흘']",o.yuni,포천시 소홀읍,58,https://www.instagram.com/p/B4zrN8blBj8/,2019년 11월 13일
194,https://www.instagram.com/explore/locations/325180944913887/boris/,[],boris_cafe_bar,BORIS 보리스,51,https://www.instagram.com/p/B6VV1a0pucL/,2019년 12월 21일
195,https://www.instagram.com/explore/locations/1270901096306665/,"['#카카오프렌즈', '#카카오프렌즈샵', '#카카오프렌즈카페', '#카카오카페', '#치즈케이크', '#초코케이크', '#복숭아에이드', '#카카오샵']",zuen_seo,카카오프렌즈 홍대플래그십스토어,9,https://www.instagram.com/p/B6GV9gxFDGM/,2019년 12월 16일
196,https://www.instagram.com/explore/locations/1432160910247914/,"['#블렌데렌', '#치즈케이크']",nabae._.b,블렌데렌,45,https://www.instagram.com/p/B6AKXAHh37M/,2019년 12월 13일
197,https://www.instagram.com/explore/locations/287620626/busan-south-korea/,"['#부산', '#국제시장', '#동백', '#감천문화마을', '#씨앗호떡', '#해운대', '#더베이101', '#탕후루', '#낙곱새', '#치즈케이크', '#00', '#20']",su_m.00,"Busan, South Korea",38,https://www.instagram.com/p/B6ndlY6FdU-/,2019년 12월 28일
198,https://www.instagram.com/explore/locations/289828368630770/,"['#카페', '#카페그램', '#카페투어', '#카페추천', '#신상카페', '#감성카페', '#분위기좋은카페', '#카페사진', '#감성사진', '#햇살맛집', '#디저트', '#디저트카페', '#디저트맛집', '#딸기한상', '#딸기', '#딸기케이크', '#딸기디저트', '#치즈케이크', '#커피맛집', '#핸드드립', '#카페라떼', '#플랫화이트', '#부산카페', '#서면카페', '#전포동카페', '#전리단길카페', '#전포카페', '#전포카페거리', '#전포동카페거리', '#향미공간']",flavor_space,향미공간:香味空間,57,https://www.instagram.com/p/B6j10tmpZJC/,2019년 12월 27일
199,https://www.instagram.com/explore/locations/434744897001601/,[],cafe_sonane,소나네,55,https://www.instagram.com/p/B6UYx6AjvG1/,2019년 12월 21일
200,https://www.instagram.com/explore/locations/526414777393866/silverlining-coffee-roasters/,"['#치즈케이크', '#쿨치즈', '#보넷길추천카페', '#보넷길카페추천', '#보넷길커피', '#보넷길핫플', '#보넷길근처맛집', '#보넷길디저트', '#일산치즈케익', '#치즈케이크추천', '#일산치즈케이크', '#일산선물세트', '#일산케이터링', '#일산답례품', '#일산선물포장', '#일산선물', '#파주답례품', '#파주선물포장', '#실버라이닝커피로스터스']",silverlining_coffeeroasters,Silverlining Coffee Roasters 실버라이닝 커피로스터스,12,https://www.instagram.com/p/B6clAJAlUmt/,2019년 12월 24일
201,https://www.instagram.com/explore/locations/1080563005488157/inverno-cafe/,"['#서면', '#전포', '#전포카페거리', '#이베르노', '#치즈케이크', '#제리치즈케이크', '#뚜농이랑', '#데이트', '#노란색', '#럽스타그램']",hh_jang,Inverno cafe 이베르노,41,https://www.instagram.com/p/B6kE9-LliHI/,2019년 12월 27일
202,https://www.instagram.com/explore/locations/434744897001601/,[],cafe_sonane,소나네,51,https://www.instagram.com/p/B6o3EUtjpSx/,2019년 12월 29일
203,https://www.instagram.com/explore/locations/138759736811619/texture-coffee/,"['#치즈케이크', '#라즈베리레어치즈케이크', '#치즈케이크맛집', '#둔산동카페', '#둔산동맛집추천']",texture.coffee,Texture Coffee,34,https://www.instagram.com/p/B6VZWQ-puY0/,2019년 12월 21일
204,https://www.instagram.com/explore/locations/1017369387/oyatuyau/,"['#OYATUYAU', '#bakeshop', '#cafe', '#fukuokacafe', '#fukuoka', '#fuk', '#오야쯔야유', '#구운과자', '#치즈케이크', '#커피', '#야크잉', '#카페', '#후쿠오카카페', '#후쿠오카', '#카페투어', '#후쿠오카카페투어', '#카페스타그램']",mkt25j,OYATUYA.U,28,https://www.instagram.com/p/B6YQaI5lBEI/,2019년 12월 23일
205,https://www.instagram.com/explore/locations/183113689244852/,"['#녹사커피', '#녹사', '#이태원역카페', '#이태원카페', '#이태원', '#커페스타그램', '#NOKSA', '#페퍼민트티', '#치즈케이크', '#cheesecake', '#pepermint', '#cafe', '#cake', '#카페', '#일상', '#주말']",bbibbi9488,녹사커피,5,https://www.instagram.com/p/B6HrVMWpNXN/,2019년 12월 16일
206,https://www.instagram.com/explore/locations/102500584511200/,"['#버터힐', '#빠다힐', '#Butterhill', '#버티힐', '#치즈케이크', '#초코렛케이크', '#크리스마스케이크', '#버티고개', '#버티고개역', '#버티힐스', '#버티힐즈', '#버티고개힐즈', '#힙티고개', '#버티고개케이크', '#버티고개카페', '#버티고개커피', '#버티고개베이크샵', '#버티고개베이커리', '#남산성곽길', '#버티고개맛집', '#약수동맛집', '#신당동맛집', '#중구맛집', '#다산동맛집', '#우리동네맛집']",butter.hill,버터힐,28,https://www.instagram.com/p/B6b2LOWp8F2/,2019년 12월 24일
207,https://www.instagram.com/explore/locations/325180944913887/boris/,[],boris_cafe_bar,BORIS 보리스,53,https://www.instagram.com/p/B6nLixcp5YQ/,2019년 12월 28일
208,https://www.instagram.com/explore/locations/499852038/coalmine/,"['#콜마인', '#홍대카페', '#치즈케이크', '#커피', '#카페', '#coalmine', '#cheesecake', '#coffee', '#cafe']",328._.y,홍대 Coalmine,43,https://www.instagram.com/p/B6SnsTVpk_n/,2019년 12월 20일
209,https://www.instagram.com/explore/locations/103134904486105/,"['#두달팽이', '#커피집', '#마들렌', '#밀크티', '#티라미수', '#치즈케이크', '#보늬밤', '#부산카페', '#남포동', '#남포동카페', '#남포동신상카페', '#중앙동카페', '#감성카페', '#남포동핫플', '#홈카페', '#카페투어', '#커피스타그램', '#베이커리', '#비프광장', '#귀여운거', '#스티커', '#소품샵', '#문구', '#잡화점', '#좋아', '#cafe', '#coffee', '#daily', '#bakery', '#handmade']",im_dodal,두달팽이카페,55,https://www.instagram.com/p/B6DT7z1n4o1/,2019년 12월 14일
210,https://www.instagram.com/explore/locations/342095199666785/,"['#살롱드오하', '#부티크오하', '#빈티지상점', '#빈티지카페', '#속초카페', '#속초여행', '#카페투어', '#인스타카페', '#속초브런치', '#와플맛집', '#속초와플', '#속초카페투어', '#밀크티', '#속초밀크티', '#빈티지소품', '#속초빈티지상점', '#속초디저트', '#속초치즈케이크', '#치즈케이크', '#디저트카페', '#양양카페', '#양양여행', '#고성카페', '#고성여행', '#강릉카페', '#양양와플', '#강릉와플', '#고성와플', '#오하와플', '#와플맛집']",salon_de_o.ha,살롱드오하,64,https://www.instagram.com/p/B6CFlaunR5b/,2019년 12월 14일
211,https://www.instagram.com/explore/locations/358873964569498/,[],o.om__e,잔 을지로,165,https://www.instagram.com/p/B6IskSDnoo-/,2019년 12월 16일
212,https://www.instagram.com/explore/locations/102212627880828/,"['#의정부카페', '#민락2지구카페', '#까눌레카페', '#마들렌', '#연말선물', '#크리스마스선물', '#카페추천', '#카페투어', '#서울근교카페', '#치즈케이크', '#시바견', '#시바네카페', '#의정부카페추천']",civane_biscuit,시바네,15,https://www.instagram.com/p/B6SP9uAlQ4X/,2019년 12월 20일
213,https://www.instagram.com/explore/locations/1983015235123711/xiau-ching/,"['#결혼기념일', '#11주년결기', '#가족들과중식', '#샤우칭', '#샤우칭미사점', '#집에와서', '#치즈케이크', '#울집마스코트', '#닥스훈트', '#케이크추카추카', '#럽스타그램', '#맛집스타그랭', '#미사맛집']",jiyoun3326,샤우칭 (Xiau Ching),16,https://www.instagram.com/p/B6TAcduHnFQ/,2019년 12월 20일
214,https://www.instagram.com/explore/locations/109921410391657/,"['#알렉산더플라츠', '#치즈케이크', '#플라츠케', '#프토맛집', '#불고기샌드위치', '#프렌치토스트', '#그릴드치즈샌드위치', '#아메리카노', '#플랫화이트', '#아인슈페너', '#피넛클라우드', '#건대', '#세종대', '#건대맛집', '#건대멋집', '#건대핫플', '#건대핫플레이스', '#건대데이트', '#건대소개팅', '#2호선맛집', '#건대브런치카페', '#브런치', '#alexanderplatz', '#cafealexanderplatz', '#가오픈카페', '#가오픈', '#인친카페투어', '#카페탐방', '#신상카페']",alexanderplatz.seoul,알렉산더플라츠,18,https://www.instagram.com/p/B6KzX1mBXpb/,2019년 12월 17일
215,https://www.instagram.com/explore/locations/1873605409359877/hans-oven/,"['#한스오븐', '#마카롱', '#대전마카롱', '#신탄진마카롱', '#무색소마카롱', '#치즈케이크', '#대전맛집', '#한스오븐마카롱', '#macarons', '#디저트', '#dessert', '#케이크', '#커피', '#coffee', '#먹방', '#jmt', '#photography', '#일상']",hans_oven,한스오븐 HAN’s OVEN,25,https://www.instagram.com/p/B6ZQKg_FMds/,2019년 12월 23일
216,https://www.instagram.com/explore/locations/739431697/,"['#힘이나커피', '#요거트스무디', '#요거트프라페', '#딸기', '#블루베리', '#치즈케이크', '#비주얼깡패', '#맛깡패', '#당충전', '#성수카페', '#성수동카페', '#성수역카페', '#테이크아웃', '#가성비갑']",him_coffee_seongsu,성수역,8,https://www.instagram.com/p/B6iK1vOhw58/,2019년 12월 26일
217,https://www.instagram.com/explore/locations/511549765/,"['#토요일일상', '#쉬는날그램', '#일상소통', '#시댁가는날', '#김장김치', '#김장안하는', '#먹기만한다', '#죄송한마음', '#잘먹겠습니다', '#카페베네', '#여기좋다', '#포근한느낌', '#밀크버블티', '#아아', '#치즈케이크', '#존맛탱', '#옴뇸뇸']",ivvuni79,카페베네,182,https://www.instagram.com/p/B6C1nLun0He/,2019년 12월 14일
218,https://www.instagram.com/explore/locations/1033112431/mint-heim/,"['#민트하임', '#홍대', '#홍대카페', '#홍대민트하임', '#초코케익', '#초코벨벳케이크', '#민트초코퍼지', '#민트초코칩', '#민트초콜릿', '#예쁜케익', '#민트', '#민트디저트', '#민트맛집', '#mint', '#mintchocolate', '#mintcake', '#디저트', '#케익', '#케익스타그램', '#카페', '#치즈케이크', '#데일리']",mint_heim,Mint Heim,203,https://www.instagram.com/p/B6QhBGNp8cu/,2019년 12월 19일
219,https://www.instagram.com/explore/locations/140601799833554/,"['#부산', '#서면', '#전포', '#21살', '#일상', '#카페', '#럽스타', '#카페투어', '#cafe', '#전포카페', '#오월생', '#오월생카페', '#서면카페', '#카페데이트', '#서면데이트', '#카페추천', '#딸기의계절', '#딸기', '#치즈케이크', '#딸기몽블랑', '#딸기라떼', '#커피', '#카페라떼', '#딸기딸기해', '#오늘도행복하게']",yoon.s__0913,오월생,32,https://www.instagram.com/p/B6irUC-nHhk/,2019년 12월 27일
220,https://www.instagram.com/explore/locations/264135527532114/,"['#두남자', '#카페', '#두남자카페', '#두남자cafe', '#정발산동카페', '#정발산동', '#커피', '#커피스타그램', '#일산', '#일산카페', '#sca', '#바리스타', '#아메리카노', '#유자마들렌', '#쇼콜라마들렌', '#고르곤졸라휘낭시에', '#얼그레이휘낭시에', '#치즈케이크', '#크리스마스', '#메리크리스마스', '#성탄절']",doonamja_cafe,두남자카페,23,https://www.instagram.com/p/B6e8rV1pBIh/,2019년 12월 25일
221,https://www.instagram.com/explore/locations/2545678465659763/,"['#룰리커피', '#주말', '#주말일상', '#대구카페', '#수성구카페', '#디저트', '#치즈케이크', '#커피', '#드립커피', '#소통', '#맞팔', '#dailly', '#dailylook', '#일요일', '#주말데이트']",ji_in1007,룰리커피,129,https://www.instagram.com/p/B6FW3r5FdyR/,2019년 12월 15일
222,https://www.instagram.com/explore/locations/259384516/hongcheon/,"['#크리스마스이브', '#메리크리스마스', '#조촐한', '#크리스마스파티', '#2019크리스마스기록', '#레몬보드카', '#바질페스토파스타', '#데리야끼닭꼬치', '#양배추샐러드', '#치즈케이크', '#빅스타피자', '#시카고치즈피자', '#러브액츄얼리']",huigyeong0404,Hongcheon,16,https://www.instagram.com/p/B6eVwrdpirw/,2019년 12월 25일
223,https://www.instagram.com/explore/locations/251104989/changwon/,"['#치즈케이크', '#오늘뭐먹지', '#치즈', '#치즈인더트렙', '#치즈케이크맛집', '#치즈캔들', '#딸기치즈', '#창원캔들공방', '#창원캔들원데이클래스', '#창원캔들원데이', '#창원캔들수업', '#창원캔들', '#창원소푸샵', '#마산캔들', '#마산캔들공방', '#김해', '#진해캔들공방', '#진해캔들수업', '#진해캔들', '#진해카페', '#김해캔들공방', '#창원캔들', '#김해소품샵', '#김해캔들수업', '#김해데이트', '#김해연말선물', '#김해답례품', '#김해답례품제작', '#창원갈만한곳']",selmaon_candle,Changwon,22,https://www.instagram.com/p/B6HiewHJ28l/,2019년 12월 16일
224,https://www.instagram.com/explore/locations/429171317668810/,"['#수원카페', '#인계동카페', '#쿠오레에스프레소', '#치즈케이크', '#먹스타그램', '#시바케이크', '#캐릭터케이크', '#카페투어']",vvd.cf,쿠오레에스프레소 수원,180,https://www.instagram.com/p/B6pK6uhlTJq/,2019년 12월 29일
225,https://www.instagram.com/explore/locations/476973051/,"['#더블치즈케이크', '#치즈케이크', '#옐로우빔', '#파레트케이크', '#진주', '#옐로우빔케이크', '#평거동케이크', '#평거동', '#평거동케이크', '#평거동카페', '#진주케이크추천', '#진주케이크맛집', '#진주디저트카페', '#포토케이크', '#케이크제작', '#평거동디저트카페', '#진주케이크주문', '#베이킹', '#진주케이크', '#진주카페', '#평거동맛집', '#yellowbeam', '#일요일', '#진주맛집', '#케이크', '#디저트', '#yellowbeamcake']",yellowbeamcake,옐로우빔,66,https://www.instagram.com/p/B6IkNcJA-si/,2019년 12월 16일
226,https://www.instagram.com/explore/locations/389090927/,[],subin_606,연남동 카페거리,24,https://www.instagram.com/p/B6AH5BJh4kB/,2019년 12월 13일
227,https://www.instagram.com/explore/locations/1251595208222765/,"['#카페', '#데일리', '#일상', '#디저트', '#치즈케이크', '#카페스타그램', '#전포', '#전포카페', '#소통', '#인친', '#팔로우', '#맞팔', '#서면', '#셀피', '#여유', '#주말', '#딸기케이크', '#daily', '#selfie', '#selstagram', '#instadaily', '#instamood']",ppeach_j,카페룽고,56,https://www.instagram.com/p/B6VaTPBFJyv/,2019년 12월 21일
228,https://www.instagram.com/explore/locations/1989867217698674/,"['#오지상치즈케이크', '#치즈케이크']",jyun.k.311,현대백화점,3,https://www.instagram.com/p/B6kpxgkl5EQ/,2019년 12월 27일
229,https://www.instagram.com/explore/locations/229438434222913/,"['#제주도', '#제주국제공항', '#제주여행', '#제주핫플', '#제주맛집', '#카페', '#스테이굿무드', '#치즈케이크', '#케이크맛집', '#여행스타그램', '#여행마지막날', '#날씨맑음', '#제주도', '#제주국제공항', '#제주여행', '#제주핫플', '#제주맛집', '#카페', '#스테이굿무드', '#치즈케이크', '#케이크맛집', '#여행스타그램', '#여행마지막날', '#날씨맑음']",sehee_1210,스테이굿무드,28,https://www.instagram.com/p/B6H7DqfFaI5/,2019년 12월 16일
230,https://www.instagram.com/explore/locations/102159636493202/daegu-south-korea/,"['#연말', '#미니케이크', '#치즈케이크', '#르폴뒤']",lepouldu_cafe,"Daegu, South Korea",22,https://www.instagram.com/p/B55JN15F4Mr/,2019년 12월 10일
231,https://www.instagram.com/explore/locations/250555046/busan-south-korea/,[],y__bae_,"Busan 釜山, South Korea",53,https://www.instagram.com/p/B6IaPnhlfE8/,2019년 12월 16일
232,https://www.instagram.com/explore/locations/977427392445448/schatzinsel/,"['#샤츠인젤', '#모모커피', '#건대카페', '#보물섬', '#골목카페', '#북카페', '#테이크아웃', '#핸드드립', '#수제청', '#레몬청', '#사과차', '#카페샤츠인젤', '#레몬에이드', '#쇼콜라라떼', '#귀리라떼', '#무료대관', '#카페대관', '#허니라떼', '#컵홀더이벤트', '#카페스타그램', '#생일이벤트', '#카야토스트', '#치즈케이크', '#크리스마스티']",whale305,Schatzinsel(샤츠인젤),19,https://www.instagram.com/p/B6lLpbAFeQJ/,2019년 12월 28일
233,https://www.instagram.com/explore/locations/262329219/,[],___jungnalee,건대입구역,25,https://www.instagram.com/p/B6IoTUoJiGo/,2019년 12월 16일
234,https://www.instagram.com/explore/locations/434744897001601/,[],cafe_sonane,소나네,66,https://www.instagram.com/p/B59SJbcDNAx/,2019년 12월 12일
235,https://www.instagram.com/explore/locations/145979985833066/,"['#일산카페', '#대화동카페', '#카페책빵', '#치즈케이크', '#단호박케이크', '#스노우볼쿠키', '#한동안', '#맛을', '#잊고있었어', '#단호박케이크는', '#정말', '#먹어봐야해', '#넘나맛있다']",jhi0223,책빵,34,https://www.instagram.com/p/B6X-tzfpm7e/,2019년 12월 22일
236,https://www.instagram.com/explore/locations/1012145651/,"['#생크림케이크', '#치즈케이크', '#딸기케이크', '#전민동케이크', '#전민동마카롱', '#전민동주문케이크', '#주문케이크', '#케이크', '#마카롱', '#케이크디자인', '#마카롱디자인', '#전민동하루하나', '#하루하나', '#전민동치', '#대전주문케이크', '#대전케이크', '#대전수제케이크', '#대전마카롱', '#대전케이크맛집', '#대전마카롱맛집', '#레터링케이크', '#커스텀케이크', '#백일케이크', '#첫돌케이크', '#생일케이크']",haruhana_cake,전민동거리,21,https://www.instagram.com/p/B6PZcXLhtLx/,2019년 12월 19일
237,https://www.instagram.com/explore/locations/2153408768090631/roamer-/,[],c_harm1ng,Roamer-로우머,111,https://www.instagram.com/p/B6Cfh95jjuT/,2019년 12월 14일
238,https://www.instagram.com/explore/locations/295532661330343/,"['#카페52도', '#오십이도', '#카페오십이도']",cafe_5_2,오십이도,42,https://www.instagram.com/p/B6KH3q-BmM_/,2019년 12월 17일
239,https://www.instagram.com/explore/locations/1143407545846122/,"['#군위카페', '#군위여행', '#군위', '#군위카페스톤', '#카페스톤', '#스톤카페', '#카페탐방', '#카페투어', '#카페라떼', '#유자에이드', '#치즈케이크', '#카페', '#힐링', '#드라이브', '#당일치기여행', '#경북여행', '#일상']",js95008,카페스톤,16,https://www.instagram.com/p/B6lQ-nGgs_v/,2019년 12월 28일
240,https://www.instagram.com/explore/locations/376910883/taean/,[],yeni_moon,Taean,31,https://www.instagram.com/p/B6ARJmjji4_/,2019년 12월 13일
241,https://www.instagram.com/explore/locations/512012353/,"['#강원도', '#화천', '#공수', '#화이트와인', '#블루넌', '#블루넌와인', '#존맛탱', '#와인스타그램', '#술스타그램', '#커플스타그램', '#럽스타그램', '#내일출근도', '#화이팅', '#너랑나', '#니니와함께', '#매일이', '#크리스마스', '#merrychristmas', '#해창이행님', '#치즈케이크', '#잘먹겠습니다']",saniiunii,삼성마을,22,https://www.instagram.com/p/B6S7vsLlIzV/,2019년 12월 20일
242,https://www.instagram.com/explore/locations/1252962571552806/,['#앙드뜨와레코즈'],eatzzang,카페 앙드뜨와,131,https://www.instagram.com/p/B6YFUG-FmQe/,2019년 12월 22일
243,https://www.instagram.com/explore/locations/273297563/cream-puff-special-cafe-cabbage-lodge/,"['#okinawa', '#오키나와', '#오키나와카페', '#cabbagelodge', '#치즈케이크', '#아이스커피', '#맛스타그램']",eminosin,Cream puff special cafe cabbage lodge,39,https://www.instagram.com/p/B6U3pYxp70Y/,2019년 12월 21일
244,https://www.instagram.com/explore/locations/517853955348007/,"['#인제스피디움콘도', '#서킷', '#비워두기', '#비워두기', '#봉선동맛집', '#치즈케이크', '#치즈케익', '#치즈케익맛집', '#에멘탈', '#와인', '#와인전문점', '#비워두기치즈케익', '#광주맛집', '#푸들', '#강아지', '#반려동물', '#치즈케이크', '#치즈케익', '#치즈케익맛집', '#에멘탈', '#와인', '#와인전문점', '#비워두기치즈케익', '#광주맛집', '#푸들', '#강아지', '#반려동물']",lee_seraphina,인제스피디움콘도,13,https://www.instagram.com/p/B55ENdzBu3F/,2019년 12월 10일
245,https://www.instagram.com/explore/locations/5357166/,"['#전주카페', '#완주카페', '#카페스타그램', '#카페추천', '#오스갤러리', '#오스갤러리카페', '#아인슈페너', '#바닐라라떼', '#치즈케이크', '#전주여행', '#여행스타그램', '#생일기념여행']",su.kwon,오스갤러리,52,https://www.instagram.com/p/B52jD4ZFwZ4/,2019년 12월 9일
246,https://www.instagram.com/explore/locations/2206530946287836/cafe-1723/,"['#카페', '#1724', '#고구마라떼', '#인절미빙수', '#치즈케이크', '#카라멜마끼아또', '#카페마끼아또', '#cafe']",je.heevely_,Cafe 1723,27,https://www.instagram.com/p/B6VG3YlF-YF/,2019년 12월 21일
247,https://www.instagram.com/explore/locations/1025149481/amton-/,[],petite.hee,Amton - 암튼,277,https://www.instagram.com/p/B6fI6U9Jr2F/,2019년 12월 25일
248,https://www.instagram.com/explore/locations/170961313602669/smash-coffee/,"['#울산', '#중구', '#카페', '#카페순이', '#smashcoffee', '#카페라떼', '#꼬숩', '#치즈케이크', '#커피맛집', '#일상', '#좋은사람과', '#좋은시간', '#기록', '#박장대소는이렇게', '#셀스타그램', '#행복했다', '#데일리', '#오늘도', '#오늘도화이팅', '#일상생활', '#일상소통', '#일상기록', '#일상스타', '#daily', '#instadaily', '#instagood', '#likeforfollow', '#like4like', '#follow4follow', '#likesforlike']",__mmm2sso,Smash coffee,72,https://www.instagram.com/p/B6ZRbdRlien/,2019년 12월 23일
249,https://www.instagram.com/explore/locations/447599512288857/,"['#커피스타그램', '#카페스타그램', '#커피', '#coffee', '#카페마실', '#cafe', '#진주카페', '#예쁜카페', '#진주혁신도시카페', '#단골카페', '#cafehopper', '#핫쵸코', '#치즈케이크']",bittersweet_hada,그날의향기,28,https://www.instagram.com/p/B6KMzFPAo2r/,2019년 12월 17일
250,https://www.instagram.com/explore/locations/277257520/,"['#엘엔떼떼', '#더블치즈케이크', '#치즈케이크', '#유칼립투스', '#화정역', '#화정역케이크', '#일산케이크', '#화정동케이크', '#화정역맛집', '#케이크', '#주문케이크', '#케이크주문', '#디저트', '#베이킹', '#lntt', '#dessert', '#cake', '#eucalyptus', '#cheesecake', '#patisserie', '#gateau']",lntt_dessert,화정역,50,https://www.instagram.com/p/B5-fqLXF8lk/,2019년 12월 12일
251,https://www.instagram.com/explore/locations/106385354098038/,"['#치즈케이크팩토리', '#치즈케이크', '#플레인치즈케이크', '#cheesecakefactory', '#카페알토대전', '#알토카페대전', '#대전카페', '#유성카페', '#도안카페', '#봉명동카페', '#디저트카페', '#로스팅카페', '#로스터리카페']",aaltocafe_daejeon,카페알토 대전,27,https://www.instagram.com/p/B5-E8fbJA2l/,2019년 12월 12일
252,https://www.instagram.com/explore/locations/1017206871/ulsan-south-korea/,"['#해피메리크리스마스', '#성탄전야행사', '#기혼청년부', '#축복송', '#기도', '#likey', '#인증샷', '#merrychristmas', '#기혼청년부저녁송', '#2gether4ever', '#딸기선물감사합니다', '#치즈케이크', '#굿굿']",gentle_song84,"Ulsan, South Korea",11,https://www.instagram.com/p/B6dnigiHUtY/,2019년 12월 25일
253,https://www.instagram.com/explore/locations/1691560874439731/,"['#일상', '#데일리', '#가로수길', '#꽃', '#줬는데', '#어썸로즈', '#selfie', '#daily', '#instadaily', '#니트', '#가을', '#c27', '#치즈케이크', '#맛있당']",pasong21,샤로수길,33,https://www.instagram.com/p/B6rQnc9Ji0V/,2019년 12월 30일
254,https://www.instagram.com/explore/locations/749814965046684/,"['#시청', '#스케이트장', '#오랜만', '#을지로', '#카페', '#루이스의사물들', '#베트남연유커피', '#치즈케이크', '#존맛탱', '#너무', '#고마웠어', '#휴식이필요해', '#행복하자', '#아프지망고', '#daily', '#life', '#with', '#friend', '#selfie', '#self', '#99', '#21살']",sujin1734,시청 야외스케이트장,62,https://www.instagram.com/p/B6iUTFPl0NI/,2019년 12월 26일
255,https://www.instagram.com/explore/locations/1849071/abeki/,"['#abeki', '#cafe', '#cheesecake', '#coffee', '#coffeetime', '#카페', '#치즈케이크', '#커피', '#커피타임', '#후쿠오카카페']",chirotomei,Abeki,20,https://www.instagram.com/p/B6aeLNRpLfI/,2019년 12월 23일
256,https://www.instagram.com/explore/locations/116449052383613/,"['#시흥카페', '#월곶카페', '#월곶동책한송이', '#드라이브', '#아인슈페너', '#치즈케이크']",gh.nine,월곶동책한송이,12,https://www.instagram.com/p/B6QrxLwBlw6/,2019년 12월 20일
257,https://www.instagram.com/explore/locations/6650643/daegu/,"['#나름TV', '#케이크', '#롤케이크', '#크리스마스케이크', '#케이크주문제작', '#대구케이크', '#대구마카롱', '#크리스마스선물', '#여친선물', '#결혼기념일', '#기념일선물', '#대구맛집', '#초코케이크', '#단호박케이크', '#자몽', '#레드벨벳케이크', '#치즈케이크', '#기업행사케이크', '#송년회선물', '#망년회', '#기업행사', '#답례품', '#워크샵선물', '#신년회선물', '#유튜버', '#유튜브BJ', '#나름']",ellyrollhouse,Daegu,212,https://www.instagram.com/p/B6MrgFJJCtX/,2019년 12월 18일
258,https://www.instagram.com/explore/locations/1873605409359877/hans-oven/,"['#한스오븐', '#마카롱', '#대전마카롱', '#신탄진마카롱', '#무색소마카롱', '#치즈케이크', '#대전맛집', '#한스오븐마카롱', '#macarons', '#디저트', '#dessert', '#케이크', '#커피', '#coffee', '#먹방', '#jmt', '#photography', '#일상']",hans_oven,한스오븐 HAN’s OVEN,20,https://www.instagram.com/p/B6hBqd1FHeO/,2019년 12월 26일
