,Like_Count,Tags,Location,User_Name,URL,Location_URL,Datetime
335,30,[],Podocoffeeshop,podocoffeeshop,https://www.instagram.com/p/B6XxrSnJ2Bv/,https://www.instagram.com/explore/locations/609550272823042/podocoffeeshop/,2019년 12월 22일
336,41,"['#카페', '#카페투어', '#카페추천', '#구월동', '#구월동카페', '#치즈케이크', '#케이크', '#치즈', '#overcafe', '#dessert', '#cake', '#cheesecake', '#cafe', '#cafestagram', '#어반트리스', '#디오더', '#urbantrees']",구월동에서,overiam_,https://www.instagram.com/p/B6iLnFBh8sn/,https://www.instagram.com/explore/locations/505623769/,2019년 12월 26일
337,104,"['#영준일', '#압구정', '#논현동', '#안다즈호텔', '#안다즈강남', '#치즈룸', '#브런치', '#부라타치즈', '#치즈케이크', '#트러플파스타', '#압구정맛집', '#압구정현대백화점', '#크리스마스', '#선물', '#모피', '#밍크', '#캐롤', '#크리스마스트리', '#연말', '#연말모임', '#연말파티', '#12월']",Andaz Seoul Gangnam - 안다즈 서울 강남,cocomijin2,https://www.instagram.com/p/B6fUEP6n-rP/,https://www.instagram.com/explore/locations/421578965117914/andaz-seoul-gangnam-/,2019년 12월 25일
338,653,"['#tokyocafe', '#cheesecake', '#cake', '#cafe', '#aworks', '#카페', '#토쿄카페', '#커피', '#치즈케이크', '#일본카페', '#chefoodo']",Aworks,gakudai.aworks,https://www.instagram.com/p/B6COhSJAT0b/,https://www.instagram.com/explore/locations/377614419715069/aworks/,2019년 12월 14일
339,40,"['#뉴욕치즈', '#뉴욕', '#아재개그', '#치즈케이크', '#카페나롬', '#cafenarome', '#나롬', '#커피', '#카페', '#디저트', '#젤라또', '#디저트카페', '#이쁜카페', '#대전카페', '#둔산동카페', '#대전카페추천', '#핫플레이스', '#둔산동', '#대전맛집', '#대전맛집추천', '#jmt', '#디저트맛집', '#카페탐방', '#갈마동카페', '#유성카페']",둔산동 카페나롬,narome_ceo,https://www.instagram.com/p/B6UXpM9lJtP/,https://www.instagram.com/explore/locations/871844216294863/,2019년 12월 21일
340,28,"['#고모역카페', '#룰리커피', '#라떼', '#핸드드립', '#커피', '#치즈케이크', '#케이크', '#디저트', '#카페', '#카페투어', '#카페스타그램']",룰리커피,mazirit,https://www.instagram.com/p/B6c8xA0gaQr/,https://www.instagram.com/explore/locations/2545678465659763/,2019년 12월 24일
341,18,"['#thetokyorestaurant', '#lot10', '#isetan', '#bukitbintang', '#kualalumpur', '#malaysia', '#이세탄백화점', '#쿠알라룸푸르', '#말레이시아여행', '#여행스타그램', '#맛스타그램', '#치즈케이크']",The Tokyo Restaurant. - in Kuala Lumpur,js_regori,https://www.instagram.com/p/B6uO02xlul2/,https://www.instagram.com/explore/locations/1635277196779199/the-tokyo-restaurant-in-kuala-lumpur/,2019년 12월 31일
342,15,"['#아메리카노', '#치즈케이크', '#스타벅스', '#디저트', '#신세계백화점', '#스타필드하남']",스타필드 하남,jungjik25116,https://www.instagram.com/p/B6c9rkVFQpo/,https://www.instagram.com/explore/locations/103484637831775/,2019년 12월 24일
343,86,"['#카페스타그램', '#이태원카페', '#셀스타그램', '#패션스타그램', '#메이크업', '#오오티디', '#머리스타일', '#데일리', '#일상', '#치즈케이크', '#커피', '#이태원']",키에리 KYERI 이태원점,s.yonn,https://www.instagram.com/p/B6iHa1YAldG/,https://www.instagram.com/explore/locations/1034079901/kyeri/,2019년 12월 26일
344,32,"['#superjunior', '#yesung', '#cafe', '#cafearmoire', '#coffee', '#cheesecake', '#seoul', '#슈퍼주니어', '#예성', '#카페', '#카페아르무아', '#커피', '#치즈케이크', '#초콜릿', '#케이크']",카페 아르무아,ku_nico_nico_ni,https://www.instagram.com/p/B6NtYaOAbXs/,https://www.instagram.com/explore/locations/226615204720940/,2019년 12월 18일
345,47,[],Itaewon,kukming,https://www.instagram.com/p/B6N9yVVDoe3/,https://www.instagram.com/explore/locations/220945406/itaewon/,2019년 12월 19일
346,63,"['#성수동', '#성수카페', '#할아버지공장', '#티라미수', '#카페모카', '#coffee', '#cafe', '#치즈케이크', '#회의', '#일상']",할아버지공장,lovejin486,https://www.instagram.com/p/B6IQ4ExgwJj/,https://www.instagram.com/explore/locations/283316489214931/,2019년 12월 16일
347,55,[],소나네,cafe_sonane,https://www.instagram.com/p/B6Caph4DItx/,https://www.instagram.com/explore/locations/434744897001601/,2019년 12월 14일
348,91,"['#위클리커피', '#치즈케이크', '#송파카페', '#성남카페', '#디저트', '#카페스타그램', '#위례카페', '#카페투어', '#카페추천', '#서울카페', '#핫플레이스', '#감성', '#좋아요', '#커피타임', '#카페', '#커피', '#selfie', '#coffeetime', '#coffee', '#cafetour', '#cafe', '#dessert', '#weeklycoffee']",위클리커피 Weekly Coffee,weeklycoffee.official,https://www.instagram.com/p/B6XFjJgJ3Z1/,https://www.instagram.com/explore/locations/253232285463380/weekly-coffee/,2019년 12월 22일
349,180,[],카페 현,cafe.hyun,https://www.instagram.com/p/B6FvBFPh03j/,https://www.instagram.com/explore/locations/101576747917874/,2019년 12월 15일
350,24,[],서울라이트,eunseol0909,https://www.instagram.com/p/B6nmbSDgzlp/,https://www.instagram.com/explore/locations/151989832159152/,2019년 12월 28일
351,86,[],Crimsoncok,n_n92.8,https://www.instagram.com/p/B6kPteNnIYz/,https://www.instagram.com/explore/locations/181792929216908/crimsoncok/,2019년 12월 27일
352,34,[],another_palette,another_palette,https://www.instagram.com/p/B57PxYll3Ei/,https://www.instagram.com/explore/locations/100115091418299/another_palette/,2019년 12월 11일
353,35,"['#김지안', '#언양카페', '#카페스타그램', '#유진목장', '#젖소우유주기', '#목장체험', '#주말나들이', '#부산근교', '#딸스타그램', '#치즈케이크', '#플레인요거트', '#훈대스냅', '#사진맛집']",유진목장,hello_zian,https://www.instagram.com/p/B6DUPkpBJh7/,https://www.instagram.com/explore/locations/280440329/,2019년 12월 14일
354,178,['#Canon800d'],Teiny-Table,engeljisoo,https://www.instagram.com/p/B6lPF83nFTq/,https://www.instagram.com/explore/locations/1018724778225454/teiny-table/,2019년 12월 28일
355,3,"['#치즈케이크', '#딸기듬뿍', '#맛남']",유성 어딘가,eujin2ne,https://www.instagram.com/p/B5_9vsKnjLz/,https://www.instagram.com/explore/locations/268574684/,2019년 12월 13일
356,16,"['#르타오', '#letao', '#치즈케이크', '#디저트', '#맛집', '#맛스타그램', '#먹스타그램', '#먹방', '#sweet', '#cheesecake', '#dessert', '#foodstagram', '#food', '#foodie', '#foodphotography', '#cake']",Akand_hongdae,raffineu,https://www.instagram.com/p/B53Zin0F_5N/,https://www.instagram.com/explore/locations/332259694213950/akand_hongdae/,2019년 12월 10일
357,45,[],여기로와,ina_s2_dh,https://www.instagram.com/p/B6cxSR4lvo_/,https://www.instagram.com/explore/locations/1020963682/,2019년 12월 24일
358,19,"['#스타벅스', '#광주', '#봉선동', '#크리스마스이브', '#콜드브루', '#캬라멜돌체라떼', '#치즈케이크', '#이제올림', '#어제', '#수다타임', '#스벅', '#맛있었다', '#디저트', '#일상', '#일상스타그램', '#데일리', '#daily', '#instadaily', '#instagram', '#instagamsung', '#instagood', '#instalike']",Starbucks 봉선,eunbyeol.kim.754,https://www.instagram.com/p/B6emZTXldNL/,https://www.instagram.com/explore/locations/382531138485854/starbucks/,2019년 12월 25일
359,18,"['#포하프', '#fourhalf']",Fourhalf,_fourhalf_,https://www.instagram.com/p/B6W-XaiJM6R/,https://www.instagram.com/explore/locations/555697844765366/fourhalf/,2019년 12월 22일
360,103,[],오브유,o.f.y.o.u,https://www.instagram.com/p/B6KHQU1ANS1/,https://www.instagram.com/explore/locations/237933513442501/,2019년 12월 17일
361,31,"['#크리스마스', '#급만남', '#크리스마스선물', '#화양가옥', '#런치메뉴', '#치즈돈까스', '#루꼴라체리토마토피자', '#새우로제스파게티', '#키노이스', '#아메리카노', '#배불러서', '#케이크', '#치즈케이크', '#먹자', '#우리', '#자주만나자', '#염탐쟁이', '#ㅋㅋㅋ']",카페 키노이스,ynta_sb,https://www.instagram.com/p/B6O8TuGAehR/,https://www.instagram.com/explore/locations/1873528362940301/,2019년 12월 19일
362,32,"['#헬로멜로옐로', '#작은케익카페', '#부산대', '#부산대카페', '#디저트카페', '#부산카페', '#부산디저트카페', '#부산대디저트', '#치즈케이크', '#초코쿠키', '#부산쿠키세트', '#부산수제쿠키', '#부산케이크맛집', '#카페투어', '#부산예쁜카페', '#hellomellowyellow', '#부산주문케이크', '#다쿠아즈', '#프레첼머랭', '#몽블랑', '#딸기생크림']",헬로멜로옐로,helo_melo_yelo,https://www.instagram.com/p/B6ZjQNLHC6o/,https://www.instagram.com/explore/locations/1014635982010742/,2019년 12월 23일
363,61,[],"Goodgoodweather,굿굿웨더",goodgoodweather,https://www.instagram.com/p/B6pEirIJhJS/,https://www.instagram.com/explore/locations/394013594463125/goodgoodweather/,2019년 12월 29일
364,69,"['#당근케이크', '#바스크치즈케이크', '#딸기타르트', '#빅토리아케이크', '#로라네방앗간', '#로라스밀', '#대전카페', '#대전디저트', '#타르트', '#베이킹', '#치즈케이크', '#케이크맛집', '#타르트맛집', '#대전케이크', '#대전핫플', '#대전타르트', '#딸기디저트', '#먹스타그램', '#굽스타그램', '#도안동카페', '#도안동맛집', '#관저동카페', '#관저동맛집', '#가수원동카페', '#목원대맛집', '#충대맛집', '#카이스트맛집', '#유성맛집', '#죽동맛집', '#죽동카페']",LAURA’S MILL,laurasmill_cafe,https://www.instagram.com/p/B6PYt6mh_fq/,https://www.instagram.com/explore/locations/279754619393085/lauras-mill/,2019년 12월 19일
365,33,"['#휴무', '#영월', '#오후의차', '#바닐라라떼', '#치즈케이크', '#만둣국', '#곱창볶음', '#피자', '#치킨', '#영월갬성']",Yeongwol,easting97kim,https://www.instagram.com/p/B57r2TKpzGu/,https://www.instagram.com/explore/locations/383611228/yeongwol/,2019년 12월 11일
366,25,"['#라니마카롱', '#에그타르트', '#티라미슈', '#톰과제리치즈케이크', '#발로나초코', '#치즈케이크', '#마카롱맛집', '#엄사마카롱맛집', '#마카롱맛집', '#rani', '#맛스타그램', '#눈도호강', '#입도호강', '#사랑해요', '#엄사맛집', '#헤어바이수계룡']","엄사면, 계룡시",hairbysoo_1113,https://www.instagram.com/p/B59ZJKAlzdf/,https://www.instagram.com/explore/locations/760837957446472/,2019년 12월 12일
367,32,['#카페버닝'],카페버닝,danbi_yyyyy,https://www.instagram.com/p/B6K53xPFOd-/,https://www.instagram.com/explore/locations/350890952071138/,2019년 12월 17일
368,23,"['#효천2지구', '#효천2지구카페', '#카페', '#카페아몬', '#토마토쥬스', '#따아', '#치즈케이크', '#언니랑데이트']",Cafe_Amon,sjh1229,https://www.instagram.com/p/B595W2nlRLk/,https://www.instagram.com/explore/locations/112015536891694/cafe_amon/,2019년 12월 12일
369,20,"['#poppycake', '#cheesecake', '#chookies', '#christmas', '#throwback', '#applepie', '#양귀비씨케이크', '#치즈케이크', '#애플파이', '#쿠키', '#크리스마스', '#폴란드']","Warsaw, Poland",justsocurly_,https://www.instagram.com/p/B6k6Pveg69Z/,https://www.instagram.com/explore/locations/213326726/warsaw-poland/,2019년 12월 27일
370,16,"['#치즈케이크', '#샹배케이크', '#0319454077', '#플러스친구', '#샹배', '#크리스마스케이크는생배', '#단체문의환영', '#우유생크림케이크', '#크리스마스케이크예약', '#시립어린이집케이크', '#유치원케이크', '#어린이집케이크', '#디자인은다를수있어요', '#치즈케이크', '#수플레치즈케이크', '#필라델피아크림치즈']",블랑제리드 샹배,chanbae__,https://www.instagram.com/p/B6Ag2m_ja7b/,https://www.instagram.com/explore/locations/887634234/,2019년 12월 13일
371,44,"['#유마카롱', '#신동', '#수원마카롱', '#마카롱', '#마카롱맛집', '#신동마카롱', '#영통마카롱', '#망포마카롱', '#매탄동마카롱', '#동탄마카롱', '#수원맛집', '#인계동맛집', '#광교맛집', '#마카롱택배', '#일상', '#한입마카롱', '#미니마카롱', '#선물', '#맛집', '#디저트맛집', '#치즈케이크', '#영통맛집', '#youmacaron', '#macarons', '#톰쇼콜라케이크', '#신동카페거리', '#제리치즈케이크', '#답례품']",신동카페거리,you_macaron,https://www.instagram.com/p/B6nbKj8HeTT/,https://www.instagram.com/explore/locations/1281014722003824/,2019년 12월 28일
372,15,"['#아빠생신', '#집에서', '#생신파티', '#메인안주', '#참치회', '#때깔보소', '#이모표갈비찜', '#엄마표잡채', '#소주달려', '#다같이술잔들이대', '#평일인데', '#내일출근인데', '#치즈케이크', '#초는6개만', '#소주도6병', '#참이슬640미리', '#주리의알찬목요일']",우리집,lee.jjuri,https://www.instagram.com/p/B6AOfO2l1so/,https://www.instagram.com/explore/locations/283734001656616/,2019년 12월 13일
373,25,"['#부산', '#서울', '#친구', '#밥', '#스타벅스', '#케이크', '#크레이프', '#치즈케이크', '#레드벨벳', '#크림치즈', '#엽떡', '#엽기떡볶이', '#유가네', '#닭갈비', '#치즈', '#존맛탱', '#jmt', '#배고파', '#아이폰', '#사진', '#xr', '#06', '#선팔', '#맞팔', '#fff', '#followforfollowback', '#맛있다', '#tasty', '#friends', '#집']","Busan, South Korea",_ye._.yomi_,https://www.instagram.com/p/B6W9LyMhTjB/,https://www.instagram.com/explore/locations/287620626/busan-south-korea/,2019년 12월 22일
374,50,[],Podocoffeeshop,podocoffeeshop,https://www.instagram.com/p/B6Zt6oVJZpa/,https://www.instagram.com/explore/locations/609550272823042/podocoffeeshop/,2019년 12월 23일
375,50,"['#헤븐온탑', '#클래식프로마쥬', '#밀리포글리에', '#아쌈밀크티', '#아이스아메리카노', '#온더테이블', '#먹스타그램', '#맛스타그램', '#먹스타', '#먹방', '#먹방투어', '#맛집', '#맛집추천', '#존맛', '#존맛탱', '#돼지스타그램', '#오늘뭐먹지', '#일상', '#카페', '#카페스타그램', '#푸드스타그램', '#핵존맛', '#프로마쥬치즈케이크', '#치즈케이크', '#김포공항맛집', '#food', '#foodie', '#foodstagram', '#김포공항롯데몰', '#김포공항롯데몰맛집']",김포공항 롯데백화점. 롯데몰,199kg__,https://www.instagram.com/p/B6hTvPQFSzt/,https://www.instagram.com/explore/locations/236278789/,2019년 12월 26일
376,45,"['#딸기듬뿍', '#딸기듬뿍케이크', '#생크림딸기', '#생크림딸기케이크', '#1호22000원', '#라니네', '#lanine', '#라니네케이크', '#우리동네맛집', '#케이크', '#수제케이크', '#핸드메이드', '#디저트', '#생크림케이크', '#100프로', '#우유생크림', '#초코케이크', '#치즈케이크', '#호두당근케이크', '#오레오케이크', '#까치산맛집', '#까치산카페', '#화곡동카페', '#까치산케이크', '#주문케이크', '#2단케이크', '#생일케이크', '#배달의민족', '#배민']",라니네,lanine_cake,https://www.instagram.com/p/B6rlOlzJn55/,https://www.instagram.com/explore/locations/374460856440093/,2019년 12월 30일
377,22,"['#베이킹특강', '#일상', '#기린중', '#딸기케이크', '#치즈케이크', '#딸기', '#겨울', '#제철', '#맛나요']",Jeonju,kanghye82,https://www.instagram.com/p/B6cDgx4nKST/,https://www.instagram.com/explore/locations/245713997/jeonju/,2019년 12월 24일
378,52,"['#치즈케이크', '#아몬드크림라떼', '#아메리카노', '#조합굿', '#카페', '#카페스타그램', '#광양', '#중마동', '#길호대교', '#공이일오', '#일상', '#데일리']",공이일오,lovely_eun.g,https://www.instagram.com/p/B6HvbS5l2tk/,https://www.instagram.com/explore/locations/1786547578296467/,2019년 12월 16일
379,49,"['#누트', '#카페누트', '#전하동카페', '#일산지카페', '#울산동구카페', '#전하동맛집', '#울산동구맛집', '#일산지맛집', '#울산카페', '#울산맛집', '#치즈케이크', '#울산커피맛집', '#울산맛집', '#울산커피', '#앙버터스콘', '#딸기크루아상', '#딸기', '#딸기크로아상', '#딸기라떼']","Ulsan, South Korea",cafe_nut_,https://www.instagram.com/p/B6PTEYalv21/,https://www.instagram.com/explore/locations/1017206871/ulsan-south-korea/,2019년 12월 19일
380,33,"['#travel', '#크리스마스파티', '#jejuisland', '#치즈케이크', '#2019', '#새별오름정상', '#travelphotography', '#일상', '#오오티디', '#seoultravel', '#셀스타그램', '#소통', '#일상', '#서울', '#데일리', '#holiday', '#좋아요', '#selfie', '#potd', '#ootd', '#서울', '#새별오름', '#여행', '#여행스타그램', '#겨울', '#팔로우', '#jeju', '#럽스타그램', '#제주도']",새별오름,yoovely__y,https://www.instagram.com/p/B6oqTVEjTw2/,https://www.instagram.com/explore/locations/581680478911881/,2019년 12월 29일
381,105,[],잔 을지로,sunsunnylee,https://www.instagram.com/p/B6PMY9un3y1/,https://www.instagram.com/explore/locations/358873964569498/,2019년 12월 19일
382,34,"['#딸기바나나탑', '#야옹이보틀', '#크리스마스', '#시즌보틀', '#유달리', '#안산유달리', '#유달리안산점', '#카페유달리', '#안산맛집', '#고잔동맛집', '#와플맛집', '#안산와플', '#와플', '#카페', '#안산카페', '#고잔동카페', '#안산', '#고잔동', '#베이글', '#톰과제리케이크', '#제리케이크', '#제리치즈케이크', '#치즈케이크']",안산 유달리,udally_ansan,https://www.instagram.com/p/B5_urAxlg7-/,https://www.instagram.com/explore/locations/1599591897019651/,2019년 12월 13일
383,28,"['#신사맛집', '#신사역맛집', '#신사카페', '#신사역카페', '#신사동맛집', '#가로수길맛집', '#가로수길카페', '#치즈케이크', '#치즈케이크맛집', '#케이크', '#케이크맛집', '#c27']",C27,taein_owo,https://www.instagram.com/p/B6A0FaNJEXE/,https://www.instagram.com/explore/locations/1010807364/c27/,2019년 12월 13일
384,33,"['#슈슈테이블', '#아메리칸쿠키', '#바스크치즈케이크', '#더블치즈딸기타르트', '#광주베이킹클래스', '#목포베이킹클래스', '#부산베이킹클래스', '#양산베이킹클래스', '#대구베이킹클래스', '#광주베이킹', '#광주원데이클래스', '#원데이클래스', '#베이킹클래스', '#구움과자', '#구움과자클래스', '#카페창업', '#카페디저트', '#카페디저트클래스', '#쿠키클래스', '#케이크', '#케이크클래스', '#치즈케이크', '#광주케이크', '#슈슈테이블베이킹클래스', '#chouchou']",광주광역시 서구 치평동,chouchou_table,https://www.instagram.com/p/B6SPHsZpZBR/,https://www.instagram.com/explore/locations/288752298/,2019년 12월 20일
385,55,"['#크리스마스케이크', '#크리스마스', '#크리스마스이브', '#케이크', '#파티', '#파티케이크', '#더플레이트디저트', '#더플디', '#크리스마스케이크주문', '#치즈케이크', '#티라미수', '#딸기초코케이크', '#케이크맛집', '#압구정', '#안다즈호텔', '#강남구청', '#카페']",더플레이트디저트,the_plate_dessert,https://www.instagram.com/p/B6dX8VFnPY8/,https://www.instagram.com/explore/locations/2207081716084436/,2019년 12월 24일
386,68,"['#대구', '#삼덕동', '#삼덕동카페', '#대구핫플', '#daegu', '#대구데이트코스', '#applepie', '#프라우송', '#frausong', '#대구데이트', '#대구디저트카페', '#삼덕카페', '#월성동', '#월성동카페', '#상인동', '#상인동카페', '#치즈케이크', '#베를리너치즈케이크']",Frausong,frausong_kafe,https://www.instagram.com/p/B6Jrn35qwF2/,https://www.instagram.com/explore/locations/1027197074/frausong/,2019년 12월 17일
387,23,"['#치즈케이크', '#산타', '#크리스마스', '#도곡동커피', '#도곡동', '#룸서비스301']",룸서비스301,k.min_ji__,https://www.instagram.com/p/B6fQ_BsFPmn/,https://www.instagram.com/explore/locations/422229655262136/301/,2019년 12월 25일
388,65,[],Coe,coe_cafe,https://www.instagram.com/p/B6KIK3plxH2/,https://www.instagram.com/explore/locations/496580840845840/coe/,2019년 12월 17일
389,28,"['#카페종점', '#통영', '#드라이브코스', '#통영카페', '#통영여행', '#산양읍카페', '#산양면카페', '#통영종점', '#신상카페', '#블루베리케이크', '#오늘의디저트', '#딸기케이크', '#더블프로마쥬', '#치즈케이크', '#케이크주문가능', '#다쿠롱', '#다쿠아즈', '#수제디저트', '#수제청', '#통영유자', '#대추차', '#딸기라떼', '#늦게까지하는카페', '#나들이하기좋은곳', '#크리스마스', '#야간카페', '#분위기좋은카페', '#대형트리설치', '#주말전에', '#주말나들이오세요']",Tongyeong,cafe_jongjeom,https://www.instagram.com/p/B6Pg4PiFM1Q/,https://www.instagram.com/explore/locations/246691530/tongyeong/,2019년 12월 19일
390,36,"['#서울맛집', '#홍대맛집', '#연남동맛집', '#연남동', '#치즈케이크', '#치즈케이크맛집', '#seoul', '#cheesecake', '#hedgehugdilemma', '#헷지허그딜레마', '#연남동치즈케이크', '#토핑치즈케이크', '#골라먹는치즈케이크', '#toppingcheesecake', '#topping', '#seoultrip', '#koreatrip', '#hongdaefood', '#hongdaecake', '#고구마치즈케이크', '#납품문의', '#디저트납품', '#케이터링', '#단체주문', '#답례품', '#이바지케이크', '#이바지선물']",헷지허그딜레마,hedgehug.dilemma,https://www.instagram.com/p/B54OdPCBQ0m/,https://www.instagram.com/explore/locations/101836017882231/,2019년 12월 10일
391,30,"['#한스오븐', '#마카롱', '#대전마카롱', '#신탄진마카롱', '#무색소마카롱', '#치즈케이크', '#대전맛집', '#한스오븐마카롱', '#macarons', '#디저트', '#dessert', '#케이크', '#커피', '#coffee', '#먹방', '#jmt', '#photography', '#일상']",한스오븐 HAN’s OVEN,hans_oven,https://www.instagram.com/p/B6UFZu-lIEC/,https://www.instagram.com/explore/locations/1873605409359877/hans-oven/,2019년 12월 21일
392,69,"['#연말파티', '#김트리오', '#크리스마스', '#생일파티', '#홈파티', '#조명', '#드레스코드', '#레드', '#ootd', '#먹스타그램', '#꼬막비빔밥', '#파스타', '#목살스테이크', '#치즈케이크', '#모히또', '#딸기레어케이크', '#인테리어', '#설정샷', '#김빛옥민', '#망년회']",대구서구내당동,reumvely_luv,https://www.instagram.com/p/B6DiOUqnOkX/,https://www.instagram.com/explore/locations/497596687293604/,2019년 12월 14일
393,64,"['#메리크리스마스', '#크리스마스', '#케이크', '#투썸', '#레드벨벳', '#치즈케이크', '#존맛', '#아산', '#온양', '#일상', '#일상스타그램', '#쌩얼빌런', '#셀피', '#셀스타그램', '#얼스타그램', '#selfie', '#likes', '#daily', '#f4f', '#l4l', '#follow', '#followme', '#xmas', '#christmas', '#cake', '#redvelvet']",Asan,waacker_liang,https://www.instagram.com/p/B6fK-w_hbGR/,https://www.instagram.com/explore/locations/241948150/asan/,2019년 12월 25일
394,34,"['#청담고수', '#유일한단점은가격', '#고기스타그램', '#청담고기집', '#고수', '#로쏘', '#티라미수', '#치즈케이크', '#먹스타그램', '#맛스타그램', '#먹방', '#네버엔딩송년회']",청담 고수,ong__ee,https://www.instagram.com/p/B6aq-TCgGf3/,https://www.instagram.com/explore/locations/332081117342657/,2019년 12월 23일
395,2,"['#달콤커피동대입구점', '#달콤커피', '#달콤커피시그니처메뉴', '#자몽주스', '#치즈케이크', '#핫플카페', '#허니몽', '#싸패다', '#싸패다음료', '#흑임자라떼', '#공팔리터', '#08L']","동대입구(Seoul, Korea)",h_j__min,https://www.instagram.com/p/B6NKz4jHQac/,https://www.instagram.com/explore/locations/212945113/seoul-korea/,2019년 12월 18일
396,21,"['#광주', '#솔로스타그램', '#난나와연애한다', '#크리스마스이브', '#크리스마스케이크', '#눈누난나', '#베스킨라빈스케이크', '#던킨도너츠키켓케이크', '#치즈케이크', '#케이크뿌시기', '#크리스마스이브는', '#칭구와함께', '#다리는다쳤지만', '#빨리나아라얍', '#존맛탱', '#혈당올라가는소리']","Gwangju, South Korea",monetmomsujin,https://www.instagram.com/p/B6dXpVcBQO6/,https://www.instagram.com/explore/locations/768404321/gwangju-south-korea/,2019년 12월 24일
397,36,"['#디저트', '#카페', '#커피', '#라떼', '#아메리카노', '#케이크', '#치즈케이크', '#빵스타그램', '#러스트베이커리', '#문래동카페', '#문래창작촌', '#문래창작촌카페', '#카페추천', '#카페투어', '#일상', '#daily']",러스트카페,rkdtndud1,https://www.instagram.com/p/B6jz0lolJES/,https://www.instagram.com/explore/locations/2289577817739246/,2019년 12월 27일
398,27,"['#첫직장', '#크리스마스케이크', '#선물', '#받았다그램', '#내사랑', '#치즈케이크', '#내일부터다이어트']",Gangbuk District,hyejin_9996,https://www.instagram.com/p/B6frVasn6_G/,https://www.instagram.com/explore/locations/236301124/gangbuk-district/,2019년 12월 25일
399,53,"['#치얼업', '#치얼업케이크', '#전주', '#디저트', '#전주카페', '#인후동', '#아중리카페', '#워킹맘', '#부부스타그램', '#좋은하루', '#일상', '#육아', '#카페', '#위로', '#힘내', '#치즈케이크', '#홈메이드', '#케이크', '#전주여행', '#전주한옥마을', '#셀프인테리어', '#커피맛집', '#스콘맛집', '#케이크맛집', '#디저트맛집', '#나들이']",Cheer up - 치얼업,cafe_cheerup,https://www.instagram.com/p/B6h0JrTjouL/,https://www.instagram.com/explore/locations/2342948702400137/cheer-up-/,2019년 12월 26일
400,54,"['#바스크치즈케이크', '#울산', '#신정동', '#카페두다']",DUDA Cafe & Shop,duda.cafeandshop,https://www.instagram.com/p/B6J3zQflivq/,https://www.instagram.com/explore/locations/2267968423295391/duda-cafe-shop/,2019년 12월 17일
401,84,"['#월간상회', '#12월의월간이들', '#딸기케이크', '#딸기치즈케이크', '#초코케이크', '#무스케이크', '#치즈케이크', '#서울카페', '#디저트카페', '#낙성대카페', '#낙성대역카페', '#샤로수길카페', '#서울대입구카페', '#샤로수길', '#서울대입구', '#디저트', '#dessert', '#맞팔', '#선팔', '#팔로워', '#팔로우', '#좋아요']",월간상회 月刊商會,cafemonthly,https://www.instagram.com/p/B6fF8foprAC/,https://www.instagram.com/explore/locations/105121864227110/,2019년 12월 25일
402,51,"['#전주', '#전주객사', '#전주객리단길', '#객리단길카페', '#전주커피', '#전주디저트', '#전주디저트카페', '#딸기티라미수', '#치즈케이크', '#다쿠아즈', '#전주여행', '#전주투어', '#크리스마스', '#크리스마스공연', '#크리스마스케이크', '#전주공연', '#고양이', '#전주카페', '#카페경우']",카페 경우,cafe.gyeongwoo,https://www.instagram.com/p/B6QggzhD7yN/,https://www.instagram.com/explore/locations/623616668019716/,2019년 12월 19일
403,75,"['#치즈케이크', '#크리스마스케이크', '#케이크', '#케이크만들기', '#연말파티', '#베이킹', '#홈쿡', '#홈베이킹', '#암웨이요리', '#쉬운요리', '#쉬운베이킹', '#워킹맘', '#두딸맘', '#딸바보', '#대식가', '#행복그램', '#가족', '#수다', '#케이크덕후', '#빵', '#암웨이', '#cake', '#cheesecake', '#party', '#birthday', '#baking', '#daughter', '#daughterlove', '#happy']",Changwon,mia_kim_amway,https://www.instagram.com/p/B6g6vE_H9Z0/,https://www.instagram.com/explore/locations/251104989/changwon/,2019년 12월 26일
404,21,[],크림하나,creamhana_,https://www.instagram.com/p/B6ZhIDOlRyD/,https://www.instagram.com/explore/locations/338415303767386/,2019년 12월 23일
405,55,"['#광교카페', '#광교역카페', '#샹델', '#샹델커피', '#샹들리에카페', '#샹델카페', '#광교샹델', '#제리케이크', '#에멘탈치즈케이크', '#톰과제리치즈케이크', '#치즈케이크']",샹델,98bin_,https://www.instagram.com/p/B6IZnPqnaPF/,https://www.instagram.com/explore/locations/1980244482282834/,2019년 12월 16일
406,17,"['#croissant', '#pastry', '#라본느베이커리', '#라본느크루아상', '#크리스마스케익', '#크리스마스케이크', '#딸기생크림케익', '#치즈케이크', '#티라미수', '#화정빵집', '#라우겐맛집', '#라우겐', '#페스츄리', '#버터프레첼', '#페스츄리맛집', '#크라상', '#크로아상', '#크루와상', '#페이스트리', '#진짜맛난페스츄리', '#앙버터페스츄리', '#덕양구청맛집', '#크루아상맛집']",덕양구청 근처,labonne_croissant,https://www.instagram.com/p/B59UO2OJQlb/,https://www.instagram.com/explore/locations/883711579/,2019년 12월 12일
